Session Start,Session End,Total Sleep Duration (hrs),Average HRV (ms),Date,Awake Duration (hrs),REM Duration (hrs),Core Duration (hrs),Deep Duration (hrs),Total Steps
2024-02-25 01:20:13-07:00,2024-02-25 09:32:43-07:00,8.208333333333334,33.76535,2024-02-25,0.23333333333333334,1.9249999999999998,5.083333333333333,0.9666666666666668,1604.0
2024-02-26 01:34:02-07:00,2024-02-26 08:36:02-07:00,7.033333333333333,48.066900000000004,2024-02-26,0.3333333333333333,1.7416666666666667,3.8333333333333335,1.125,3092.0
2024-02-27 01:51:32-07:00,2024-02-27 09:02:02-07:00,7.175,26.7709,2024-02-27,0.09166666666666666,1.4833333333333332,4.508333333333334,1.0916666666666668,20203.0
2024-02-28 01:40:14-07:00,2024-02-28 08:26:14-07:00,6.766666666666667,42.5149,2024-02-28,0.13333333333333333,1.2666666666666666,4.366666666666666,1.0,14384.0
2024-02-29 01:20:51-07:00,2024-02-29 08:35:21-07:00,7.241666666666666,120.79114999999999,2024-02-29,0.125,1.7583333333333333,4.725,0.6333333333333333,14414.0
2024-03-01 01:05:34-07:00,2024-03-01 08:35:34-07:00,7.5,52.1991,2024-03-01,0.05,2.0083333333333333,4.391666666666667,1.0499999999999998,13919.0
2024-03-02 02:29:58-07:00,2024-03-02 10:57:58-07:00,8.466666666666667,57.788349999999994,2024-03-02,0.2,2.033333333333333,4.533333333333333,1.7000000000000002,1971.0
2024-03-03 02:21:14-07:00,2024-03-03 10:00:14-07:00,7.65,63.559400000000004,2024-03-03,0.06666666666666667,1.8666666666666665,4.5,1.2166666666666666,8190.0
2024-03-04 01:04:07-07:00,2024-03-04 09:53:07-07:00,8.816666666666666,58.6764,2024-03-04,0.39166666666666666,1.975,5.583333333333333,0.8666666666666667,15287.0
2024-03-05 00:57:18-07:00,2024-03-05 08:34:48-07:00,7.625,31.74955,2024-03-05,0.3333333333333333,0.9666666666666667,5.275,1.05,15086.0
2024-03-06 01:32:26-07:00,2024-03-06 08:11:26-07:00,6.65,45.920649999999995,2024-03-06,0.225,1.2416666666666667,3.9833333333333334,1.2,14950.0
2024-03-07 01:27:44-07:00,2024-03-07 08:36:14-07:00,7.141666666666667,48.75835,2024-03-07,0.21666666666666667,1.3833333333333333,4.316666666666666,1.225,16331.0
2024-03-08 01:01:23-07:00,2024-03-08 08:29:53-07:00,7.475,61.250299999999996,2024-03-08,0.24166666666666667,1.6083333333333334,5.008333333333333,0.6166666666666667,14279.0
,,,,2024-03-09,,,,,8934.0
2024-03-10 02:13:47-07:00,2024-03-10 09:09:47-07:00,6.933333333333334,41.3718,2024-03-10,0.075,2.091666666666667,3.658333333333333,1.1083333333333334,12283.0
2024-03-11 00:12:28-07:00,2024-03-11 07:44:58-07:00,7.541666666666667,28.2177,2024-03-11,0.058333333333333334,1.6666666666666665,5.241666666666666,1.0,9518.0
2024-03-11 23:48:31-07:00,2024-03-12 07:48:31-07:00,8.0,,2024-03-12,0.10833333333333334,2.1333333333333333,4.616666666666667,0.7166666666666667,19091.0
2024-03-13 02:07:32-07:00,2024-03-13 06:54:02-07:00,4.775,23.8941,2024-03-13,0.35000000000000003,1.025,3.041666666666667,0.6166666666666667,12591.0
2024-03-13 23:45:23-07:00,2024-03-14 07:36:53-07:00,7.858333333333333,49.89735,2024-03-14,0.075,1.75,4.808333333333334,0.9666666666666667,20557.0
2024-03-15 00:26:53-07:00,2024-03-15 05:46:53-07:00,5.333333333333333,52.6014,2024-03-15,0.18333333333333332,0.5083333333333333,3.7583333333333333,1.2333333333333334,20275.0
2024-03-15 23:43:01-07:00,2024-03-16 05:49:01-07:00,6.1,42.9454,2024-03-16,0.11666666666666667,1.3166666666666667,3.308333333333333,1.0083333333333333,23829.0
,,,,2024-03-17,0.058333333333333334,,0.3833333333333333,0.6833333333333333,21646.0
2024-03-17 23:15:49-07:00,2024-03-18 08:29:49-07:00,9.233333333333333,49.4533,2024-03-18,0.275,2.75,4.908333333333333,0.175,13361.0
2024-03-19 01:47:25-07:00,2024-03-19 08:02:25-07:00,6.25,30.0961,2024-03-19,0.18333333333333335,1.4666666666666668,4.008333333333334,2.908333333333333,13283.0
2024-03-19 21:42:38-07:00,2024-03-20 07:17:08-07:00,9.575,57.70526666666667,2024-03-20,0.30833333333333335,1.775,5.175,,12170.0
,,,,2024-03-21,,,,,19675.0
,,,,2024-03-22,,,,,10415.0
2024-03-23 00:30:24-07:00,2024-03-23 07:29:54-07:00,6.991666666666666,40.1618,2024-03-23,0.09166666666666667,1.3583333333333334,4.525,1.0166666666666666,14350.0
,,,,2024-03-24,,,,,2126.0
2024-03-24 23:36:11-07:00,2024-03-25 06:50:11-07:00,7.233333333333333,69.39695,2024-03-25,0.10833333333333334,1.8,4.133333333333334,0.25,9592.0
,,,,2024-03-26,,,,,26373.0
2024-03-27 01:54:12-07:00,2024-03-27 09:03:12-07:00,7.15,56.66165,2024-03-27,0.1,1.8916666666666666,4.175,0.9833333333333334,12267.0
,,,,2024-03-28,,,,,11217.0
,,,,2024-03-29,,,,,15852.0
,,,,2024-03-30,,,,,16530.0
2024-03-31 00:11:29-07:00,2024-03-31 08:34:29-07:00,8.383333333333333,52.7791,2024-03-31,0.4,1.85,5.083333333333333,1.05,11069.0
2024-04-01 00:58:57-07:00,2024-04-01 08:55:27-07:00,7.941666666666666,73.0243,2024-04-01,0.48333333333333334,1.8666666666666667,4.875,0.7166666666666667,16890.0
,,,,2024-04-02,,,,,24036.0
,,,,2024-04-03,,,,,6625.0
2024-04-04 01:21:49-07:00,2024-04-04 07:44:49-07:00,6.383333333333334,89.8062,2024-04-04,0.225,1.3583333333333334,4.533333333333333,1.0,12904.0
2024-04-04 23:24:59-07:00,2024-04-05 05:43:59-07:00,6.316666666666666,107.47175,2024-04-05,0.38333333333333336,0.85,3.35,1.0,23207.0
2024-04-06 01:54:32-07:00,2024-04-06 05:43:02-07:00,3.808333333333333,72.9954,2024-04-06,0.14166666666666666,0.5833333333333333,2.4916666666666667,0.5916666666666667,28460.0
,,,,2024-04-07,,,,,27181.0
2024-04-08 03:54:55-07:00,2024-04-08 10:35:55-07:00,6.683333333333334,42.2838,2024-04-08,0.15,1.0,4.391666666666667,1.1416666666666666,7009.0
2024-04-09 01:13:28-07:00,2024-04-09 04:32:28-07:00,3.316666666666667,32.5496,2024-04-09,0.03333333333333333,0.875,1.4166666666666665,0.9916666666666667,19053.0
2024-04-10 00:02:05-07:00,2024-04-10 04:46:35-07:00,4.741666666666666,49.7216,2024-04-10,0.11666666666666667,0.9500000000000001,3.05,0.625,31626.0
,,,,2024-04-11,,,,,19729.0
,,,,2024-04-12,0.008333333333333333,,1.1833333333333333,0.175,14007.0
2024-04-12 22:47:15-07:00,2024-04-13 06:46:45-07:00,7.991666666666666,46.78905,2024-04-13,0.15,1.7416666666666667,3.666666666666667,1.0666666666666667,45317.0
,,,,2024-04-14,,,,,14228.0
,,,,2024-04-15,,,,,9848.0
2024-04-16 06:10:08-07:00,2024-04-16 07:53:08-07:00,1.7166666666666666,50.2509,2024-04-16,0.23333333333333334,0.13333333333333333,1.7666666666666666,1.025,30449.0
2024-04-16 21:39:16-07:00,2024-04-17 03:30:16-07:00,5.85,34.7282,2024-04-17,0.058333333333333334,0.8166666666666667,1.6166666666666667,0.35833333333333334,36085.0
,,,,2024-04-18,,,,,38178.0
2024-04-19 00:15:42-07:00,2024-04-19 04:06:42-07:00,3.85,42.0401,2024-04-19,0.10833333333333334,0.49166666666666664,2.2916666666666665,0.9583333333333333,29255.0
2024-04-20 00:07:01-07:00,2024-04-20 03:40:31-07:00,3.558333333333333,36.3609,2024-04-20,0.5333333333333333,0.5083333333333333,1.7916666666666665,0.725,36405.0
,,,,2024-04-21,0.15,0.5166666666666666,1.8166666666666667,0.825,7401.0
2024-04-21 20:45:18-07:00,2024-04-22 07:12:48-07:00,10.458333333333334,,2024-04-22,0.35,2.1750000000000003,4.625,,13993.0
,,,,2024-04-23,,,,,5916.0
,,,,2024-04-24,,,,,17121.0
,,,,2024-04-25,,,,,10002.0
,,,,2024-04-26,,,,,14675.0
,,,,2024-04-27,,,,,32780.0
,,,,2024-04-28,,,,,4046.0
2024-04-28 23:45:19-07:00,2024-04-29 07:43:49-07:00,7.975,98.34944999999999,2024-04-29,0.24166666666666667,1.6749999999999998,4.5,1.2333333333333334,12876.0
2024-04-30 00:18:02-07:00,2024-04-30 07:44:32-07:00,7.441666666666666,59.75695,2024-04-30,0.2,1.5083333333333333,4.65,1.0833333333333333,8380.0
,,,,2024-05-01,,,,,14652.0
,,,,2024-05-02,,,,,17702.0
,,,,2024-05-03,,,,,10369.0
,,,,2024-05-04,,,,,21384.0
2024-05-05 03:14:59-07:00,2024-05-05 10:34:29-07:00,7.325,48.8352,2024-05-05,0.18333333333333332,1.6583333333333332,4.541666666666667,0.9416666666666667,4049.0
,,,,2024-05-06,,,,,15208.0
,,,,2024-05-07,,,,,10619.0
,,,,2024-05-08,,,,,4988.0
,,,,2024-05-09,,,,,20851.0
,,,,2024-05-10,,,,,6097.0
2024-05-11 01:30:10-07:00,2024-05-11 08:17:10-07:00,6.783333333333333,28.9669,2024-05-11,0.23333333333333334,1.525,4.25,0.7750000000000001,10549.0
2024-05-12 00:53:08-07:00,2024-05-12 08:58:08-07:00,8.083333333333334,48.41525,2024-05-12,0.30833333333333335,1.6333333333333333,6.075,0.75,3645.0
2024-05-12 23:37:22-07:00,2024-05-13 06:45:52-07:00,7.141666666666667,32.19225,2024-05-13,0.24166666666666667,1.2666666666666666,4.358333333333333,0.5916666666666667,7803.0
,,,,2024-05-14,,,,,5507.0
2024-05-15 00:07:47-07:00,2024-05-15 08:01:47-07:00,7.9,,2024-05-15,0.31666666666666665,1.825,5.683333333333334,0.6166666666666667,12792.0
2024-05-15 23:34:05-07:00,2024-05-16 08:02:35-07:00,8.475,33.28,2024-05-16,0.9166666666666666,1.3416666666666666,4.916666666666667,0.7583333333333333,13253.0
,,,,2024-05-17,0.075,,0.06666666666666667,,6928.0
2024-05-17 23:55:57-07:00,2024-05-18 09:25:27-07:00,9.491666666666667,48.752700000000004,2024-05-18,1.5333333333333332,2.7416666666666667,3.9,1.175,7726.0
,,,,2024-05-19,,,,,6665.0
2024-05-20 01:03:55-07:00,2024-05-20 08:42:55-07:00,7.65,36.9615,2024-05-20,0.4583333333333333,1.7666666666666666,4.516666666666667,0.9083333333333333,15247.0
,,,,2024-05-21,,,,,19618.0
,,,,2024-05-22,,,,,10713.0
2024-05-22 23:37:27-07:00,2024-05-23 07:26:57-07:00,7.825,49.9344,2024-05-23,0.7583333333333333,1.7916666666666667,3.7583333333333333,1.1,18993.0
2024-05-24 00:27:18-07:00,2024-05-24 07:54:18-07:00,7.45,41.9187,2024-05-24,0.19999999999999998,1.7083333333333333,4.883333333333334,0.6583333333333333,24514.0
,,,,2024-05-25,,,,,8744.0
,,,,2024-05-26,,,,,22634.0
2024-05-27 01:28:54-07:00,2024-05-27 08:17:54-07:00,6.816666666666666,28.9093,2024-05-27,0.13333333333333333,1.3416666666666668,3.966666666666667,1.375,15409.0
2024-05-28 01:04:44-07:00,2024-05-28 08:52:44-07:00,7.8,54.3585,2024-05-28,0.425,1.525,5.058333333333334,0.7916666666666666,14677.0
,,,,2024-05-29,,,,,22449.0
,,,,2024-05-30,,,,,8058.0
2024-05-31 02:38:18-07:00,2024-05-31 09:52:48-07:00,7.241666666666666,,2024-05-31,0.08333333333333333,1.8333333333333333,4.308333333333334,1.0166666666666666,20169.0
,,,,2024-06-01,,,,,23197.0
2024-06-02 00:34:23-07:00,2024-06-02 10:30:23-07:00,9.933333333333334,28.671799999999998,2024-06-02,0.8166666666666668,2.1083333333333334,5.708333333333333,1.3,9027.0
2024-06-03 01:48:25-07:00,2024-06-03 08:51:55-07:00,7.058333333333334,,2024-06-03,0.11666666666666667,1.6166666666666667,4.5,0.825,7581.0
,,,,2024-06-04,,,,,10361.0
,,,,2024-06-05,,,,,8107.0
,,,,2024-06-06,0.06666666666666667,,0.5333333333333334,,24354.0
2024-06-06 23:27:57-07:00,2024-06-07 08:43:27-07:00,9.258333333333333,42.333933333333334,2024-06-07,0.3,1.5499999999999998,6.058333333333334,0.75,10222.0
2024-06-08 01:03:28-07:00,2024-06-08 09:25:28-07:00,8.366666666666667,36.0164,2024-06-08,0.55,1.1833333333333333,6.108333333333333,0.5249999999999999,3354.0
2024-06-09 01:21:32-07:00,2024-06-09 10:40:32-07:00,9.316666666666666,36.43085,2024-06-09,0.65,2.1833333333333336,5.441666666666666,1.0416666666666665,1619.0
2024-06-10 01:03:19-07:00,2024-06-10 09:18:49-07:00,8.258333333333333,43.42315,2024-06-10,0.3416666666666667,1.65,5.158333333333333,1.1083333333333334,7730.0
2024-06-11 01:34:25-07:00,2024-06-11 08:58:25-07:00,7.4,35.37675,2024-06-11,0.35833333333333334,1.6416666666666666,5.116666666666666,0.2833333333333333,16692.0
,,,,2024-06-12,,,,,30277.0
2024-06-13 02:06:46-07:00,2024-06-13 08:13:16-07:00,6.108333333333333,21.5059,2024-06-13,0.45,0.6916666666666667,4.408333333333333,0.5583333333333333,37879.0
,,,,2024-06-14,,,,,25315.0
2024-06-15 01:52:55-07:00,2024-06-15 08:32:55-07:00,6.666666666666667,46.7395,2024-06-15,1.0,0.825,3.375,1.4666666666666666,30711.0
,,,,2024-06-16,,,,,12454.0
2024-06-17 01:30:03-07:00,2024-06-17 05:35:03-07:00,4.083333333333333,27.3321,2024-06-17,0.20833333333333334,0.5333333333333333,2.666666666666667,0.675,19854.0
,,,,2024-06-18,,,,,6426.0
,,,,2024-06-19,,,,,25375.0
,,,,2024-06-20,,,,,7348.0
2024-06-21 01:36:38-07:00,2024-06-21 08:06:08-07:00,6.491666666666666,39.1374,2024-06-21,0.15000000000000002,1.2750000000000001,3.7,1.3666666666666667,10195.0
,,,,2024-06-22,,,,,2547.0
