Session Start,Session End,Total Sleep Duration (hrs),Average HRV (ms),Date,Awake Duration (hrs),REM Duration (hrs),Core Duration (hrs),Deep Duration (hrs),Total Steps,Total Standing Hours,Total Basal Energy Burned (kcal),Total Active Energy Burned (kcal),Total Exercise Minutes
2023-04-08 01:35:32-07:00,2023-04-08 05:54:32-07:00,4.316666666666666,61.306349999999995,2023-04-08,0.18333333333333335,0.7666666666666667,2.5749999999999997,0.7916666666666666,22302.0,17.0,1600.1440000000002,556.3169999999998,35.0
2023-04-09 03:43:29-07:00,2023-04-09 07:55:29-07:00,4.2,38.2207,2023-04-09,0.125,0.4666666666666667,2.7,0.9083333333333333,4480.0,2.0,1585.4249999999995,59.83499999999998,2.0
,,,,2023-04-10,,,,,24864.0,6.0,1556.4399999999998,368.96700000000027,60.0
2023-04-11 01:54:37-07:00,2023-04-11 09:59:07-07:00,8.075,49.494299999999996,2023-04-11,0.20833333333333331,1.6416666666666666,4.666666666666667,1.5583333333333336,2289.0,3.0,1537.1399999999996,67.779,1.0
,,,,2023-04-12,,,,,4385.0,6.0,1617.1430000000007,107.49999999999994,3.0
,,,,2023-04-13,,,,,4242.0,7.0,1521.35,138.5719999999999,3.0
2023-04-14 01:01:31-07:00,2023-04-14 08:53:01-07:00,7.858333333333333,44.00795,2023-04-14,0.15833333333333333,1.8666666666666665,4.541666666666666,1.2916666666666665,17989.0,14.0,1593.5660000000025,538.8680000000003,68.0
2023-04-15 02:01:10-07:00,2023-04-15 08:57:10-07:00,6.933333333333334,24.46095,2023-04-15,0.049999999999999996,1.4916666666666667,4.9,1.1916666666666667,4499.0,8.0,1573.6660000000006,193.7080000000003,6.0
2023-04-15 23:25:51-07:00,2023-04-16 06:19:21-07:00,6.891666666666667,38.0648,2023-04-16,0.4083333333333333,1.1333333333333333,4.208333333333333,0.44166666666666665,6452.0,10.0,1569.310000000001,171.6970000000005,7.0
,,,,2023-04-17,,,,,10090.0,11.0,1587.1640000000007,212.13000000000034,19.0
,,,,2023-04-18,,,,,7636.0,7.0,1621.95,182.7410000000003,19.0
,,,,2023-04-19,,,,,11159.0,14.0,1576.598000000004,299.867,15.0
,,,,2023-04-20,,,,,14355.0,11.0,1532.0160000000014,368.3439999999998,22.0
2023-04-21 01:11:06-07:00,2023-04-21 06:18:36-07:00,5.125,53.4371,2023-04-21,0.11666666666666667,0.7583333333333333,3.216666666666667,2.0583333333333336,19745.0,13.0,1591.7240000000013,421.71299999999985,46.0
2023-04-21 23:05:59-07:00,2023-04-22 05:14:59-07:00,6.15,39.889849999999996,2023-04-22,0.058333333333333334,1.325,3.5166666666666666,0.95,13427.0,11.0,1578.2289999999996,234.30500000000018,19.0
2023-04-22 23:24:26-07:00,2023-04-23 05:01:56-07:00,5.625,35.422,2023-04-23,0.058333333333333334,0.8833333333333333,2.95,1.0083333333333333,10781.0,11.0,1606.364000000001,197.04100000000008,21.0
,,,,2023-04-24,,,,,5598.0,5.0,1557.847000000001,177.74300000000017,6.0
,,,,2023-04-25,,,,,9925.0,9.0,1593.3609999999999,211.90800000000036,7.0
,,,,2023-04-26,,,,,19117.0,13.0,1558.5550000000026,469.19399999999985,31.0
,,,,2023-04-27,,,,,14606.0,13.0,1641.058000000003,350.3690000000005,19.0
,,,,2023-04-28,,,,,8019.0,7.0,1391.8600000000013,203.4700000000002,15.0
,,,,2023-04-29,,,,,3203.0,4.0,1532.3340000000007,90.48400000000001,5.0
2023-04-29 23:56:32-07:00,2023-04-30 08:39:02-07:00,8.708333333333334,44.861850000000004,2023-04-30,0.06666666666666667,2.125,4.925,1.525,5633.0,10.0,1606.0940000000005,269.9850000000016,6.0
,,,,2023-05-01,,,,,8246.0,7.0,1559.211999999999,246.03100000000128,16.0
2023-05-02 01:13:01-07:00,2023-05-02 07:45:01-07:00,6.533333333333333,99.5739,2023-05-02,0.09166666666666667,1.325,3.775,1.3416666666666668,11803.0,13.0,1599.1710000000014,365.25700000000006,27.0
,,,,2023-05-03,,,,,20521.0,15.0,1578.1770000000042,458.4199999999999,28.0
2023-05-04 01:21:49-07:00,2023-05-04 07:26:49-07:00,6.083333333333333,64.0708,2023-05-04,0.15,1.3416666666666668,3.8666666666666667,0.725,15567.0,17.0,1656.3390000000004,415.30900000000065,24.0
,,,,2023-05-05,,,,,8847.0,7.0,1524.0600000000006,215.27700000000056,17.0
,,,,2023-05-06,,,,,14375.0,13.0,1638.491,339.861,12.0
,,,,2023-05-07,,,,,12802.0,12.0,1583.3770000000031,395.2230000000005,28.0
,,,,2023-05-08,,,,,17847.0,13.0,1578.182000000002,440.52600000000103,36.0
,,,,2023-05-09,,,,,11621.0,10.0,1550.3440000000016,284.79100000000074,18.0
,,,,2023-05-10,,,,,9395.0,8.0,1611.1280000000006,229.42100000000016,21.0
,,,,2023-05-11,,,,,17347.0,13.0,1557.1120000000017,431.89700000000045,32.0
,,,,2023-05-12,,,,,16716.0,11.0,1576.3809999999999,373.6990000000004,22.0
,,,,2023-05-13,,,,,11430.0,11.0,1586.1690000000021,410.9950000000005,37.0
2023-05-14 02:30:36-07:00,2023-05-14 10:12:36-07:00,7.7,37.9688,2023-05-14,0.08333333333333333,1.5916666666666668,5.058333333333334,0.9666666666666667,17668.0,11.0,1639.7979999999998,357.3749999999996,37.0
,,,,2023-05-15,,,,,16165.0,14.0,1551.4780000000019,407.3040000000003,34.0
2023-05-16 00:53:56-07:00,2023-05-16 06:38:56-07:00,5.75,87.6638,2023-05-16,0.08333333333333334,1.2583333333333333,3.0083333333333333,1.4,28097.0,16.0,1613.9220000000048,455.28299999999984,31.0
,,,,2023-05-17,,,,,13588.0,14.0,1593.1940000000016,354.4620000000008,21.0
,,,,2023-05-18,,,,,16659.0,13.0,1615.9330000000014,393.5510000000003,35.0
,,,,2023-05-19,,,,,29957.0,14.0,1546.2910000000027,593.1010000000006,59.0
,,,,2023-05-20,,,,,6734.0,11.0,1633.4740000000004,271.63700000000057,5.0
,,,,2023-05-21,,,,,3826.0,6.0,1562.5930000000008,165.43500000000006,13.0
,,,,2023-05-22,,,,,12743.0,12.0,1585.0260000000042,343.2610000000004,30.0
,,,,2023-05-23,,,,,12779.0,11.0,1569.0670000000007,272.41900000000106,15.0
,,,,2023-05-24,,,,,12882.0,13.0,1583.4510000000005,407.485,26.0
,,,,2023-05-25,,,,,15385.0,13.0,1570.0730000000017,296.5540000000004,27.0
2023-05-26 02:29:10-07:00,2023-05-26 09:25:10-07:00,6.933333333333334,49.345,2023-05-26,0.4083333333333334,1.2000000000000002,4.625,0.7000000000000001,18140.0,12.0,1636.1460000000013,449.51099999999946,43.0
,,,,2023-05-27,,,,,10911.0,10.0,1575.2780000000018,272.94900000000075,18.0
,,,,2023-05-28,,,,,11861.0,9.0,1554.6470000000027,325.09500000000025,30.0
,,,,2023-05-29,,,,,32302.0,10.0,1611.9060000000025,786.3069999999999,137.0
,,,,2023-05-30,,,,,10748.0,11.0,1548.1030000000026,355.7640000000008,20.0
,,,,2023-05-31,,,,,16081.0,12.0,1586.3700000000044,473.10300000000035,54.0
,,,,2023-06-01,,,,,7266.0,7.0,1589.2920000000017,299.5879999999998,22.0
,,,,2023-06-02,,,,,8172.0,6.0,1586.032,211.0780000000004,15.0
,,,,2023-06-03,,,,,21477.0,11.0,1594.1780000000012,414.8960000000008,28.0
,,,,2023-06-04,,,,,2700.0,2.0,1578.3800000000003,61.97699999999998,5.0
,,,,2023-06-05,,,,,20112.0,12.0,1545.901000000003,467.2849999999996,35.0
,,,,2023-06-06,,,,,5766.0,9.0,1565.4600000000034,224.1710000000008,16.0
,,,,2023-06-07,,,,,5282.0,8.0,1585.3329999999999,160.17400000000043,2.0
,,,,2023-06-08,,,,,4899.0,10.0,1556.3510000000024,224.550000000001,12.0
,,,,2023-06-09,,,,,17402.0,11.0,1622.3610000000028,438.4719999999999,24.0
,,,,2023-06-10,,,,,2416.0,7.0,1545.144000000002,171.30800000000033,16.0
,,,,2023-06-11,,,,,4873.0,6.0,1602.440000000001,260.6530000000007,31.0
,,,,2023-06-12,,,,,11244.0,11.0,1522.557000000002,324.23099999999977,9.0
,,,,2023-06-13,,,,,6574.0,8.0,1585.151000000002,175.94900000000052,7.0
,,,,2023-06-14,,,,,16022.0,13.0,1552.3470000000036,423.18099999999987,33.0
,,,,2023-06-15,,,,,5049.0,7.0,1573.6189999999992,185.08700000000076,6.0
2023-06-16 02:16:31-07:00,2023-06-16 10:19:31-07:00,8.05,48.0501,2023-06-16,0.058333333333333334,1.8166666666666667,5.266666666666667,0.9083333333333333,16533.0,11.0,1602.6130000000012,418.564,27.0
,,,,2023-06-17,,,,,3344.0,,1540.2389999999998,0.9909999999999999,1.0
2023-06-18 04:32:13-07:00,2023-06-18 09:39:43-07:00,5.125,67.77545,2023-06-18,0.058333333333333334,0.9083333333333333,3.2416666666666667,0.9166666666666667,11855.0,6.0,1625.493999999995,665.5760000000001,105.0
,,,,2023-06-19,,,,,9089.0,8.0,1569.407000000002,602.3990000000003,119.0
,,,,2023-06-20,,,,,7335.0,8.0,1568.156000000004,233.17600000000107,11.0
,,,,2023-06-21,,,,,13588.0,8.0,1626.1360000000057,1744.0740000000003,234.0
,,,,2023-06-22,,,,,1939.0,7.0,1572.2600000000016,135.89299999999983,2.0
,,,,2023-06-23,,,,,11263.0,9.0,1552.8190000000025,2054.9539999999997,207.0
,,,,2023-06-24,,,,,14810.0,12.0,1440.385000000002,397.4200000000001,41.0
,,,,2023-06-25,,,,,64.0,,,,
,,,,2023-06-26,,,,,12233.0,11.0,1134.0710000000017,1838.809,195.0
,,,,2023-06-27,,,,,6978.0,10.0,1550.0490000000038,495.6970000000007,81.0
,,,,2023-06-28,,,,,19543.0,15.0,1624.092000000005,2127.113,238.0
,,,,2023-06-29,,,,,13371.0,9.0,1618.9089999999994,270.5600000000004,22.0
,,,,2023-06-30,,,,,19277.0,14.0,1554.215000000005,2484.335000000001,251.0
2023-07-01 00:32:06-07:00,2023-07-01 10:58:36-07:00,10.441666666666666,50.983399999999996,2023-07-01,1.0583333333333333,1.9416666666666667,6.091666666666667,1.35,7344.0,8.0,1575.5270000000005,174.67700000000028,9.0
2023-07-02 01:03:23-07:00,2023-07-02 09:48:23-07:00,8.75,84.43405,2023-07-02,0.6916666666666667,0.75,6.483333333333333,0.8250000000000001,29753.0,13.0,1652.6650000000018,736.0029999999999,84.0
,,,,2023-07-03,,,,,6135.0,10.0,1564.991,140.53699999999998,4.0
,,,,2023-07-04,,,,,14222.0,9.0,1572.6050000000012,222.6970000000003,9.0
,,,,2023-07-05,,,,,12325.0,11.0,1578.8289999999936,591.9330000000006,75.0
,,,,2023-07-06,,,,,9225.0,9.0,1600.412000000003,281.9110000000005,12.0
2023-07-07 01:37:31-07:00,2023-07-07 07:33:31-07:00,5.933333333333334,42.0258,2023-07-07,0.08333333333333333,0.95,3.7916666666666665,1.1083333333333332,18860.0,14.0,1621.9290000000026,2841.2020000000007,310.0
,,,,2023-07-08,,,,,22623.0,11.0,1681.1670000000038,414.28199999999987,14.0
,,,,2023-07-09,,,,,125.0,,1357.0399999999997,,
,,,,2023-07-10,,,,,16982.0,12.0,1600.318000000016,551.9230000000005,67.0
,,,,2023-07-11,,,,,11619.0,11.0,1556.499000000006,686.4740000000005,101.0
,,,,2023-07-12,,,,,14543.0,11.0,1564.275,329.77600000000007,13.0
,,,,2023-07-13,,,,,7083.0,9.0,1582.8210000000033,280.15700000000083,17.0
,,,,2023-07-14,,,,,20846.0,14.0,1732.2710000000047,2788.329000000001,266.0
,,,,2023-07-15,,,,,189.0,,1421.5809999999997,,
,,,,2023-07-16,,,,,7930.0,6.0,1549.442,179.55800000000048,4.0
,,,,2023-07-17,,,,,10361.0,8.0,1612.1170000000018,2292.5959999999995,221.0
,,,,2023-07-18,,,,,7828.0,14.0,1604.515000000003,281.843,4.0
,,,,2023-07-19,,,,,20343.0,12.0,1542.057000000002,432.7680000000003,55.0
2023-07-20 00:22:53-07:00,2023-07-20 07:57:53-07:00,7.583333333333333,44.4714,2023-07-20,0.225,1.5666666666666667,4.991666666666667,0.8,12589.0,10.0,1590.187000000001,590.129,89.0
2023-07-21 01:43:30-07:00,2023-07-21 04:42:30-07:00,2.9833333333333334,65.8254,2023-07-21,0.125,,,,42252.0,22.0,1628.6850000000024,981.9119999999996,143.0
,,,,2023-07-22,,,,,30385.0,14.0,1608.0230000000006,560.0679999999999,45.0
2023-07-22 23:58:31-07:00,2023-07-23 07:53:01-07:00,7.908333333333333,43.238,2023-07-23,0.39999999999999997,1.4666666666666666,5.016666666666667,0.8333333333333334,42136.0,16.0,1621.0990000000063,959.2720000000005,150.0
2023-07-24 00:14:06-07:00,2023-07-24 07:49:06-07:00,7.583333333333333,59.377,2023-07-24,0.15,1.7333333333333334,4.891666666666667,0.8083333333333333,20658.0,15.0,1607.072000000002,405.7130000000001,32.0
,,,,2023-07-25,,,,,13738.0,10.0,1592.8940000000032,609.4180000000007,100.0
2023-07-26 01:22:03-07:00,2023-07-26 07:53:03-07:00,6.516666666666667,,2023-07-26,0.9666666666666667,1.2166666666666668,3.725,0.6083333333333333,10782.0,12.0,1584.7700000000013,2329.0180000000005,210.0
2023-07-27 00:22:10-07:00,2023-07-27 08:24:40-07:00,8.041666666666666,36.5314,2023-07-27,0.6916666666666667,1.6083333333333334,4.541666666666667,1.2,1684.0,3.0,1569.4709999999998,83.25199999999992,
2023-07-28 02:45:32-07:00,2023-07-28 07:53:02-07:00,5.125,43.7085,2023-07-28,1.1333333333333333,0.5833333333333333,3.85,2.333333333333333,17371.0,12.0,1603.1590000000026,2745.974,271.0
2023-07-28 21:43:35-07:00,2023-07-29 09:54:05-07:00,12.175,64.85763333333334,2023-07-29,0.6,2.0083333333333333,6.791666666666667,,9307.0,9.0,1616.8730000000105,298.28600000000074,32.0
2023-07-30 01:43:47-07:00,2023-07-30 09:08:17-07:00,7.408333333333333,,2023-07-30,0.22499999999999998,2.1,4.291666666666667,0.7916666666666667,2874.0,7.0,1527.6650000000018,174.0180000000005,6.0
2023-07-31 00:46:30-07:00,2023-07-31 08:50:30-07:00,8.066666666666666,46.8015,2023-07-31,0.13333333333333333,2.033333333333333,5.1499999999999995,0.75,2370.0,2.0,1568.781,35.45300000000001,
2023-08-01 00:02:46-07:00,2023-08-01 08:34:46-07:00,8.533333333333333,42.593,2023-08-01,0.35833333333333334,2.125,5.133333333333333,0.9166666666666667,7268.0,10.0,1579.5450000000017,237.81700000000058,7.0
2023-08-02 00:36:25-07:00,2023-08-02 07:18:55-07:00,6.708333333333333,38.90415,2023-08-02,0.9583333333333334,1.1083333333333334,4.208333333333333,0.43333333333333335,10352.0,10.0,1624.3380000000038,2155.546,216.0
,,,,2023-08-03,,,,,3047.0,6.0,1567.615000000002,102.92500000000005,1.0
,,,,2023-08-04,0.6916666666666667,0.016666666666666666,0.5166666666666666,1.2916666666666665,15767.0,10.0,1560.234000000004,2363.5730000000003,235.0
2023-08-04 21:58:16-07:00,2023-08-05 09:37:16-07:00,11.65,54.98779999999999,2023-08-05,0.6583333333333333,1.9333333333333333,6.175,0.36666666666666664,3345.0,12.0,1575.0090000000025,170.11900000000043,5.0
,,,,2023-08-06,,,,,4476.0,4.0,1602.4700000000003,382.8059999999999,47.0
,,,,2023-08-07,,,,,11732.0,9.0,1564.1420000000041,1693.3999999999994,197.0
,,,,2023-08-08,0.08333333333333333,,0.31666666666666665,,15453.0,8.0,1583.7040000000036,694.3930000000004,135.0
2023-08-08 23:39:01-07:00,2023-08-09 06:59:31-07:00,7.341666666666667,70.5391,2023-08-09,0.36666666666666664,1.4666666666666668,4.191666666666666,0.9166666666666666,14745.0,12.0,1585.4920000000013,321.002000000001,9.0
,,,,2023-08-10,,,,,8190.0,9.0,1661.074000000001,407.7140000000008,55.0
,,,,2023-08-11,,,,,15168.0,13.0,1539.2760000000007,360.35700000000077,14.0
2023-08-12 00:47:39-07:00,2023-08-12 08:00:39-07:00,7.216666666666667,78.91645,2023-08-12,0.16666666666666666,1.4083333333333332,4.691666666666666,0.95,13300.0,11.0,1598.2870000000014,1906.814,195.0
,,,,2023-08-13,,,,,15702.0,8.0,1578.4000000000012,210.19600000000065,4.0
2023-08-14 00:30:41-07:00,2023-08-14 08:34:41-07:00,8.066666666666666,63.59135,2023-08-14,0.05,1.8083333333333333,5.2,1.0083333333333333,11849.0,10.0,1607.5120000000031,457.65500000000077,64.0
,,,,2023-08-15,,,,,7178.0,7.0,1576.6200000000028,231.82300000000066,13.0
2023-08-15 23:43:48-07:00,2023-08-16 07:23:48-07:00,7.666666666666667,66.67255,2023-08-16,0.2916666666666667,1.2166666666666668,4.758333333333334,0.9666666666666667,13124.0,13.0,1597.6610000000053,467.9100000000005,67.0
,,,,2023-08-17,,,,,6735.0,7.0,1612.246000000001,201.9129999999999,6.0
,,,,2023-08-18,,,,,15473.0,12.0,1581.634000000003,367.790000000001,20.0
,,,,2023-08-19,,,,,8884.0,8.0,1565.2350000000001,140.029,3.0
,,,,2023-08-20,,,,,192.0,,1429.3249999999998,,
,,,,2023-08-21,0.05,,0.6416666666666667,,8977.0,10.0,1595.4500000000005,232.08800000000042,10.0
2023-08-21 23:23:08-07:00,2023-08-22 07:45:38-07:00,8.375,36.06325,2023-08-22,0.125,2.0416666666666665,4.708333333333333,0.8083333333333333,12670.0,12.0,1606.7960000000028,546.8730000000004,71.0
,,,,2023-08-23,,,,,7075.0,12.0,1576.154000000004,286.58300000000077,1.0
,,,,2023-08-24,,,,,12224.0,13.0,1598.5050000000012,342.75000000000006,9.0
,,,,2023-08-25,,,,,14476.0,14.0,1585.3220000000015,357.45400000000063,12.0
,,,,2023-08-26,,,,,4244.0,8.0,1649.530000000001,184.0710000000004,5.0
,,,,2023-08-27,,,,,7161.0,5.0,1555.8140000000012,1203.8039999999999,185.0
,,,,2023-08-28,,,,,8038.0,10.0,1570.9820000000009,256.7460000000008,16.0
2023-08-28 23:04:00-07:00,2023-08-29 07:29:30-07:00,8.425,40.4291,2023-08-29,0.21666666666666667,1.8416666666666666,4.725,1.0083333333333333,11794.0,12.0,1571.258000000004,335.31000000000023,13.0
2023-08-29 23:05:43-07:00,2023-08-30 08:28:43-07:00,9.383333333333333,54.08326666666667,2023-08-30,0.5416666666666667,1.5916666666666666,5.483333333333333,0.8333333333333334,11405.0,13.0,1645.7480000000012,311.346000000001,7.0
,,,,2023-08-31,,,,,12983.0,14.0,1556.6330000000041,555.5310000000006,74.0
,,,,2023-09-01,,,,,19205.0,14.0,1646.3470000000018,627.0370000000005,96.0
,,,,2023-09-02,,,,,4686.0,5.0,1563.825000000001,95.00600000000003,4.0
,,,,2023-09-03,,,,,13001.0,10.0,1606.044000000001,1875.242,189.0
,,,,2023-09-04,0.025,,0.8333333333333334,0.45,8628.0,13.0,1569.7730000000006,317.3620000000009,27.0
2023-09-04 22:45:22-07:00,2023-09-05 07:29:52-07:00,8.741666666666667,39.3339,2023-09-05,0.175,1.8583333333333334,4.841666666666667,0.5583333333333333,6708.0,7.0,1567.3210000000015,163.49699999999999,3.0
,,,,2023-09-06,,,,,15390.0,12.0,1599.8290000000045,633.8110000000005,94.0
,,,,2023-09-07,,,,,11381.0,9.0,1614.2800000000038,305.04500000000104,18.0
,,,,2023-09-08,,,,,17284.0,13.0,1606.3270000000025,433.11900000000065,29.0
,,,,2023-09-09,,,,,5193.0,6.0,1629.5479999999993,410.2460000000001,73.0
,,,,2023-09-10,,,,,7222.0,6.0,1527.9600000000028,203.7980000000011,6.0
,,,,2023-09-11,,,,,12065.0,13.0,1621.2640000000017,363.5480000000007,12.0
,,,,2023-09-12,,,,,18403.0,11.0,1629.6460000000075,724.7560000000001,118.0
,,,,2023-09-13,,,,,5704.0,8.0,1556.9710000000016,228.4000000000007,2.0
,,,,2023-09-14,,,,,11120.0,10.0,1600.8010000000017,286.83500000000106,6.0
,,,,2023-09-15,,,,,27272.0,15.0,1634.590000000001,536.712,21.0
,,,,2023-09-16,,,,,12680.0,11.0,1534.698000000001,303.581,5.0
,,,,2023-09-17,,,,,2838.0,5.0,1616.606000000001,120.95399999999995,1.0
,,,,2023-09-18,,,,,7329.0,10.0,1576.4140000000018,243.08200000000102,4.0
,,,,2023-09-19,,,,,17025.0,12.0,1565.977,746.9220000000003,85.0
,,,,2023-09-20,,,,,4319.0,7.0,1631.862000000001,140.32400000000018,2.0
,,,,2023-09-21,,,,,18436.0,12.0,1593.607000000003,574.9080000000006,76.0
,,,,2023-09-22,,,,,25124.0,14.0,1574.462000000004,474.44200000000063,32.0
,,,,2023-09-23,,,,,2311.0,,927.6659999999998,0.924,1.0
,,,,2023-09-24,,,,,13231.0,8.0,1567.0090000000005,283.34500000000014,15.0
,,,,2023-09-25,,,,,18108.0,9.0,1572.8460000000018,376.93599999999964,16.0
,,,,2023-09-26,,,,,13804.0,11.0,1636.178000000002,313.0150000000011,3.0
,,,,2023-09-27,,,,,6826.0,7.0,1600.8470000000016,161.8580000000001,2.0
,,,,2023-09-28,,,,,10505.0,11.0,1610.1070000000009,307.9670000000009,10.0
,,,,2023-09-29,,,,,16445.0,13.0,1600.395000000004,428.3160000000007,22.0
,,,,2023-09-30,,,,,15295.0,10.0,1542.4530000000002,220.19300000000018,20.0
,,,,2023-10-01,,,,,19331.0,12.0,1563.4170000000022,259.26300000000055,31.0
,,,,2023-10-02,,,,,6304.0,6.0,1614.2170000000015,270.4925196000007,5.0
,,,,2023-10-03,0.008333333333333333,,0.2833333333333333,0.2833333333333333,7581.0,9.0,1546.2049999999992,415.76094660000217,10.0
2023-10-03 23:38:00-07:00,2023-10-04 08:24:00-07:00,8.766666666666667,38.31735,2023-10-04,0.2,1.9666666666666668,5.0,1.025,8382.0,12.0,1602.1290000000029,427.06009200000017,8.0
,,,,2023-10-05,,,,,7491.0,9.0,1579.0360000000019,408.59092400000117,13.0
2023-10-06 01:49:00-07:00,2023-10-06 08:31:30-07:00,6.708333333333333,41.831199999999995,2023-10-06,0.275,1.3416666666666668,4.183333333333334,0.9083333333333333,10038.0,6.0,893.9449999999999,334.9219569999999,6.0
,,,,2023-10-07,,,,,3705.0,,389.544,83.104666,
,,,,2023-10-08,,,,,202.0,,1558.8659999999998,6.060632999999999,
,,,,2023-10-09,,,,,8807.0,9.0,1614.5500000000006,384.23504100000036,3.0
,,,,2023-10-10,,,,,5423.0,10.0,1579.112000000002,311.73438700000025,8.0
,,,,2023-10-11,,,,,6930.0,10.0,1643.9240000000004,345.9969598999999,5.0
,,,,2023-10-12,,,,,8312.0,10.0,1604.9219999999991,400.5461369999997,5.0
,,,,2023-10-13,,,,,24763.0,15.0,1686.5409999999995,896.8236406000004,27.0
,,,,2023-10-14,,,,,2253.0,5.0,1608.9989999999996,142.930975,1.0
,,,,2023-10-15,,,,,6748.0,9.0,1599.8869999999995,347.0699850000001,5.0
2023-10-16 01:51:04-07:00,2023-10-16 08:31:04-07:00,6.666666666666667,36.4686,2023-10-16,0.09166666666666667,1.2666666666666666,4.241666666666667,1.0666666666666667,15260.0,13.0,1641.813999999999,584.4686971999996,10.0
,,,,2023-10-17,,,,,10343.0,13.0,1676.7890000000007,500.91974099999925,14.0
,,,,2023-10-18,,,,,7104.0,10.0,1619.7639999999985,366.78965000000017,9.0
,,,,2023-10-19,,,,,11040.0,10.0,1706.1230000000005,567.1645951000003,13.0
,,,,2023-10-20,,,,,22587.0,11.0,1604.7579999999982,799.0476329999996,18.0
2023-10-21 01:17:30-07:00,2023-10-21 07:16:00-07:00,5.975,42.90315,2023-10-21,0.058333333333333334,1.2083333333333335,3.15,1.5583333333333333,5040.0,11.0,1655.339000000001,410.9514269000001,1.0
,,,,2023-10-22,0.008333333333333333,,0.4,,16147.0,19.0,1607.8490000000024,497.8473770000004,13.0
2023-10-22 23:37:43-07:00,2023-10-23 07:42:43-07:00,8.083333333333334,27.710700000000003,2023-10-23,0.3833333333333333,1.95,3.6166666666666667,1.725,9714.0,6.0,1668.8269999999982,357.3733960000002,12.0
,,,,2023-10-24,2.65,0.2,0.30833333333333335,0.6083333333333333,10664.0,11.0,1566.1010000000003,432.9736555000002,9.0
2023-10-24 20:42:03-07:00,2023-10-25 08:19:03-07:00,11.616666666666667,32.223,2023-10-25,0.4083333333333333,2.041666666666667,4.916666666666667,0.48333333333333334,12002.0,13.0,1670.0750000000007,514.785903,20.0
,,,,2023-10-26,,,,,8585.0,10.0,1599.256999999999,405.5785469999998,14.0
,,,,2023-10-27,,,,,20516.0,16.0,3239.3859999999986,509.9759999999998,28.0
,,,,2023-10-28,,,,,17748.0,9.0,1634.6109999999867,403.1280000000002,26.0
2023-10-29 01:53:30-07:00,2023-10-29 08:43:30-07:00,6.833333333333333,66.09875,2023-10-29,0.1,1.6416666666666666,4.158333333333333,0.9333333333333333,3945.0,10.0,1661.3269999999975,232.10500000000044,7.0
,,,,2023-10-30,,,,,15302.0,11.0,1626.177999999997,573.0339999999997,63.0
,,,,2023-10-31,,,,,12250.0,12.0,1581.391999999992,437.057,45.0
,,,,2023-11-01,,,,,9556.0,12.0,1683.2899999999975,356.7710000000005,30.0
,,,,2023-11-02,,,,,6943.0,7.0,1600.2949999999992,300.72000000000014,36.0
,,,,2023-11-03,,,,,12286.0,13.0,1631.0059999999987,376.85299999999995,17.0
,,,,2023-11-04,,,,,21241.0,15.0,1743.042999999999,583.5450000000008,31.0
,,,,2023-11-05,,,,,18681.0,18.0,1649.3679999999968,473.0369999999998,18.0
,,,,2023-11-06,,,,,12672.0,8.0,1626.8990000000028,301.93299999999965,18.0
,,,,2023-11-07,,,,,5501.0,8.0,1626.7260000000006,163.4099999999999,5.0
,,,,2023-11-08,,,,,7241.0,10.0,1662.8050000000032,481.8310000000001,65.0
,,,,2023-11-09,,,,,15088.0,12.0,1615.215000000002,531.1193939999995,12.0
,,,,2023-11-10,,,,,6290.0,7.0,1615.440000000004,643.3293809999998,58.0
,,,,2023-11-11,,,,,4750.0,10.0,1654.134000000003,357.9084229999999,7.0
2023-11-12 01:40:37-07:00,2023-11-12 08:46:37-07:00,7.1,37.491550000000004,2023-11-12,0.05,1.7833333333333334,4.433333333333334,0.8333333333333333,648.0,3.0,1610.7460000000005,62.476411999999996,1.0
,,,,2023-11-13,,,,,12180.0,9.0,1607.149000000008,476.33682100000004,12.0
,,,,2023-11-14,,,,,11049.0,9.0,1691.3180000000018,1173.0547548000002,72.0
2023-11-15 02:10:13-07:00,2023-11-15 09:55:13-07:00,7.75,70.99665,2023-11-15,0.25833333333333336,1.6333333333333333,5.316666666666666,0.5416666666666666,11428.0,13.0,1612.426000000006,522.9557380000003,8.0
,,,,2023-11-16,,,,,18104.0,12.0,1672.1330000000005,437.01802800000013,15.0
,,,,2023-11-17,,,,,15700.0,11.0,1688.6520000000005,670.669,89.0
,,,,2023-11-18,,,,,6203.0,5.0,1635.2049999999977,423.7049999999999,68.0
,,,,2023-11-19,,,,,4247.0,7.0,1618.3899999999994,215.43800000000027,2.0
,,,,2023-11-20,,,,,9437.0,9.0,1696.4340000000057,467.41899999999987,68.0
,,,,2023-11-21,,,,,12634.0,5.0,1619.8410000000008,527.1710000000002,77.0
,,,,2023-11-22,,,,,9029.0,11.0,1653.4559999999992,236.36500000000026,9.0
,,,,2023-11-23,1.5416666666666667,,0.6083333333333334,,13787.0,11.0,1587.649000000001,570.4139999999998,84.0
2023-11-23 21:54:33-07:00,2023-11-24 08:04:33-07:00,10.166666666666666,,2023-11-24,0.9166666666666665,1.525,4.841666666666667,0.7333333333333334,25997.0,15.0,1666.4690000000003,437.17700000000065,8.0
,,,,2023-11-25,,,,,5518.0,8.0,1638.1459999999995,293.8470000000001,32.0
,,,,2023-11-26,,,,,6871.0,6.0,1654.9699999999996,146.069,1.0
